dataset,sample.id,size,expr,time
86,McGill0016,2979,FLOPART,20059906
86,McGill0016,2979,FPOP,16235549
86,McGill0016,2979,binsegRcpp,1169812
86,McGill0016,2979,binsegRcpp,1061039
86,McGill0016,2979,FLOPARTNoLabel,22441555
86,McGill0016,2979,LOPART,7935386
86,McGill0016,2979,binsegRcpp,1076496
86,McGill0016,2979,FLOPARTNoLabel,25911836
86,McGill0016,2979,FLOPART,19828502
86,McGill0016,2979,FPOP,16189547
86,McGill0019,6575,FPOP,36606194
86,McGill0019,6575,binsegRcpp,2221749
86,McGill0019,6575,binsegRcpp,2019906
86,McGill0019,6575,binsegRcpp,2223266
86,McGill0019,6575,FLOPARTNoLabel,46450376
86,McGill0019,6575,FPOP,36405458
86,McGill0019,6575,FLOPARTNoLabel,47819899
86,McGill0019,6575,LOPART,29761285
86,McGill0019,6575,FLOPART,48624524
86,McGill0019,6575,FLOPART,44736166
86,McGill0019,6575,FLOPART,44667040
86,McGill0019,6575,FLOPARTNoLabel,49854606
86,McGill0019,6575,LOPART,29221971
86,McGill0019,6575,FPOP,36350026
86,McGill0019,6575,LOPART,29449234
86,McGill0022,6460,FLOPART,51910141
86,McGill0022,6460,LOPART,33889616
86,McGill0022,6460,LOPART,34035699
86,McGill0022,6460,FLOPART,51884885
86,McGill0022,6460,FPOP,39625393
86,McGill0022,6460,FLOPARTNoLabel,53303854
86,McGill0022,6460,FPOP,39418835
86,McGill0022,6460,binsegRcpp,2042866
86,McGill0022,6460,binsegRcpp,2104694
86,McGill0022,6460,FLOPART,51662091
86,McGill0022,6460,LOPART,33907287
86,McGill0022,6460,FLOPARTNoLabel,48923086
86,McGill0022,6460,binsegRcpp,2252130
86,McGill0022,6460,FPOP,39494644
86,McGill0022,6460,FLOPARTNoLabel,52366676
86,McGill0023,1408,FLOPARTNoLabel,10528021
86,McGill0023,1408,binsegRcpp,768668
86,McGill0023,1408,FLOPART,8764734
86,McGill0023,1408,LOPART,3963347
86,McGill0023,1408,binsegRcpp,749070
86,McGill0023,1408,FPOP,6162669
86,McGill0023,1408,binsegRcpp,757065
86,McGill0023,1408,LOPART,3928169
86,McGill0023,1408,FLOPART,8845914
86,McGill0023,1408,FLOPART,8802946
86,McGill0023,1408,FPOP,6153444
86,McGill0023,1408,FPOP,6166687
86,McGill0023,1408,LOPART,4018205
86,McGill0023,1408,FLOPARTNoLabel,10629414
86,McGill0023,1408,FLOPARTNoLabel,10549669
86,McGill0036,6197,LOPART,25894985
86,McGill0036,6197,LOPART,25672683
86,McGill0036,6197,FLOPART,45464777
86,McGill0036,6197,FLOPARTNoLabel,44916648
86,McGill0036,6197,FLOPARTNoLabel,48791189
86,McGill0036,6197,FPOP,36526613
86,McGill0036,6197,binsegRcpp,2008303
86,McGill0036,6197,FLOPART,45357439
86,McGill0036,6197,FPOP,36385163
86,McGill0036,6197,binsegRcpp,2009902
86,McGill0036,6197,LOPART,25716307
86,McGill0036,6197,FLOPARTNoLabel,45138458
86,McGill0036,6197,FLOPART,49026939
86,McGill0036,6197,binsegRcpp,1976446
86,McGill0036,6197,FPOP,36438053
86,McGill0037,6177,FLOPARTNoLabel,44695576
86,McGill0037,6177,LOPART,26143117
86,McGill0037,6177,FLOPARTNoLabel,44503081
86,McGill0037,6177,FPOP,35068448
86,McGill0037,6177,LOPART,26198754
86,McGill0037,6177,FLOPART,46865788
86,McGill0037,6177,FLOPART,42249516
86,McGill0037,6177,binsegRcpp,1918964
86,McGill0037,6177,FLOPARTNoLabel,44345026
86,McGill0037,6177,binsegRcpp,1952584
86,McGill0037,6177,LOPART,26081699
86,McGill0037,6177,FLOPART,45554321
86,McGill0037,6177,FPOP,34871771
86,McGill0037,6177,binsegRcpp,2040119
86,McGill0037,6177,FPOP,34827819
86,McGill0267,3019,FPOP,14311747
86,McGill0267,3019,binsegRcpp,1273091
86,McGill0267,3019,FLOPARTNoLabel,20498155
86,McGill0267,3019,binsegRcpp,1189492
86,McGill0267,3019,FPOP,14116341
86,McGill0267,3019,FLOPART,17282689
86,McGill0267,3019,LOPART,9734138
86,McGill0267,3019,FLOPARTNoLabel,20114395
86,McGill0267,3019,binsegRcpp,1209008
86,McGill0267,3019,FPOP,14280013
86,McGill0267,3019,LOPART,9742707
86,McGill0267,3019,LOPART,9669358
86,McGill0267,3019,FLOPARTNoLabel,20351826
86,McGill0267,3019,FLOPART,20974247
86,McGill0267,3019,FLOPART,17216556
90,McGill0012,3846,FPOP,21211309
90,McGill0012,3846,FLOPARTNoLabel,28039203
90,McGill0012,3846,binsegRcpp,1328359
90,McGill0012,3846,binsegRcpp,1251853
90,McGill0012,3846,FPOP,20735586
90,McGill0012,3846,binsegRcpp,1428317
90,McGill0012,3846,FPOP,20977363
90,McGill0012,3846,FLOPART,26596864
90,McGill0012,3846,LOPART,18552705
90,McGill0012,3846,LOPART,18367713
90,McGill0012,3846,FLOPARTNoLabel,29130459
90,McGill0012,3846,FLOPARTNoLabel,28605864
90,McGill0012,3846,FLOPART,30088506
90,McGill0012,3846,FLOPART,26584810
90,McGill0012,3846,LOPART,18507810
90,McGill0013,3779,FLOPARTNoLabel,28774866
90,McGill0013,3779,binsegRcpp,1270672
90,McGill0013,3779,FPOP,21694412
90,McGill0013,3779,FPOP,21953491
90,McGill0013,3779,FLOPART,28161465
90,McGill0013,3779,binsegRcpp,1297527
90,McGill0013,3779,LOPART,17907734
90,McGill0013,3779,FLOPART,28460437
90,McGill0013,3779,FLOPARTNoLabel,29165391
90,McGill0013,3779,LOPART,17959640
90,McGill0013,3779,binsegRcpp,1309786
90,McGill0013,3779,FLOPART,31639741
90,McGill0013,3779,FPOP,22302442
90,McGill0013,3779,FLOPARTNoLabel,28779581
90,McGill0013,3779,LOPART,17896418
90,McGill0014,3754,FLOPARTNoLabel,26992719
90,McGill0014,3754,FLOPART,24316485
90,McGill0014,3754,FLOPARTNoLabel,26803217
90,McGill0014,3754,FLOPART,24907500
90,McGill0014,3754,LOPART,16891754
90,McGill0014,3754,binsegRcpp,1371942
90,McGill0014,3754,FPOP,20483067
90,McGill0014,3754,binsegRcpp,1340372
90,McGill0014,3754,FPOP,20790403
90,McGill0014,3754,LOPART,16957600
90,McGill0014,3754,LOPART,16884087
90,McGill0014,3754,FLOPARTNoLabel,30664392
90,McGill0014,3754,binsegRcpp,1276371
90,McGill0014,3754,FPOP,20202135
90,McGill0014,3754,FLOPART,24571341
90,McGill0016,1771,FPOP,9187608
90,McGill0016,1771,LOPART,5690144
90,McGill0016,1771,binsegRcpp,833981
90,McGill0016,1771,LOPART,5618681
90,McGill0016,1771,FLOPART,12939026
90,McGill0016,1771,binsegRcpp,813727
90,McGill0016,1771,FLOPARTNoLabel,13655173
90,McGill0016,1771,FPOP,9153045
90,McGill0016,1771,FLOPARTNoLabel,13671163
90,McGill0016,1771,FLOPARTNoLabel,13676657
90,McGill0016,1771,binsegRcpp,817909
90,McGill0016,1771,FLOPART,12705859
90,McGill0016,1771,FPOP,8915491
90,McGill0016,1771,LOPART,5589858
90,McGill0016,1771,FLOPART,12860265
90,McGill0019,4373,FLOPARTNoLabel,31171275
90,McGill0019,4373,LOPART,20895035
90,McGill0019,4373,FLOPARTNoLabel,31239417
90,McGill0019,4373,FPOP,22935810
90,McGill0019,4373,FLOPART,28586389
90,McGill0019,4373,binsegRcpp,1649061
90,McGill0019,4373,FLOPART,32317758
90,McGill0019,4373,binsegRcpp,1491498
90,McGill0019,4373,binsegRcpp,1413516
90,McGill0019,4373,FLOPARTNoLabel,31165658
90,McGill0019,4373,FLOPART,28048879
90,McGill0019,4373,LOPART,20885195
90,McGill0019,4373,FPOP,23828339
90,McGill0019,4373,LOPART,20955059
90,McGill0019,4373,FPOP,23562003
90,McGill0022,2218,FLOPART,17682357
90,McGill0022,2218,FPOP,12109104
90,McGill0022,2218,FLOPARTNoLabel,17228856
90,McGill0022,2218,FLOPART,17269856
90,McGill0022,2218,binsegRcpp,950134
90,McGill0022,2218,binsegRcpp,887281
90,McGill0022,2218,binsegRcpp,883919
90,McGill0022,2218,FPOP,12131039
90,McGill0022,2218,LOPART,8453421
90,McGill0022,2218,LOPART,8489132
90,McGill0022,2218,LOPART,8451535
90,McGill0022,2218,FPOP,12354325
90,McGill0022,2218,FLOPART,17885471
90,McGill0022,2218,FLOPARTNoLabel,17605769
90,McGill0022,2218,FLOPARTNoLabel,20990893
90,McGill0023,1009,FPOP,4123534
90,McGill0023,1009,FPOP,3967201
90,McGill0023,1009,FLOPARTNoLabel,7978559
90,McGill0023,1009,FLOPART,6696243
90,McGill0023,1009,FLOPART,6644296
90,McGill0023,1009,binsegRcpp,674860
90,McGill0023,1009,LOPART,2584845
90,McGill0023,1009,FLOPARTNoLabel,7797995
90,McGill0023,1009,LOPART,2566518
90,McGill0023,1009,binsegRcpp,646119
90,McGill0023,1009,LOPART,2563279
90,McGill0023,1009,binsegRcpp,624594
90,McGill0023,1009,FLOPART,6745115
90,McGill0023,1009,FLOPARTNoLabel,8093687
90,McGill0023,1009,FPOP,4052604
90,McGill0036,4424,LOPART,24904958
90,McGill0036,4424,FPOP,26458653
90,McGill0036,4424,FPOP,25882398
90,McGill0036,4424,FLOPARTNoLabel,33131567
90,McGill0036,4424,binsegRcpp,1488710
90,McGill0036,4424,FLOPARTNoLabel,33326727
90,McGill0036,4424,LOPART,24782204
90,McGill0036,4424,FLOPARTNoLabel,33741401
90,McGill0036,4424,binsegRcpp,1507816
90,McGill0036,4424,FLOPART,36150397
90,McGill0036,4424,binsegRcpp,1470342
90,McGill0036,4424,FLOPART,32315790
90,McGill0036,4424,FLOPART,32570031
90,McGill0036,4424,FPOP,25855420
90,McGill0036,4424,LOPART,24751659
90,McGill0037,5100,FLOPART,35047620
90,McGill0037,5100,binsegRcpp,1533646
90,McGill0037,5100,FLOPARTNoLabel,37162400
90,McGill0037,5100,FPOP,30084652
90,McGill0037,5100,binsegRcpp,1588094
90,McGill0037,5100,FLOPART,36126125
90,McGill0037,5100,LOPART,28944606
90,McGill0037,5100,FLOPARTNoLabel,41410533
90,McGill0037,5100,FLOPART,34808959
90,McGill0037,5100,FPOP,29489414
90,McGill0037,5100,binsegRcpp,1667880
90,McGill0037,5100,LOPART,28833742
90,McGill0037,5100,FPOP,29906671
90,McGill0037,5100,FLOPARTNoLabel,37468383
90,McGill0037,5100,LOPART,28862729
90,McGill0267,1378,binsegRcpp,936235
90,McGill0267,1378,LOPART,4344893
90,McGill0267,1378,LOPART,4221934
90,McGill0267,1378,FLOPART,8235260
90,McGill0267,1378,LOPART,4276751
90,McGill0267,1378,FLOPARTNoLabel,10014127
90,McGill0267,1378,binsegRcpp,812169
90,McGill0267,1378,FLOPARTNoLabel,10108960
90,McGill0267,1378,FLOPART,8178516
90,McGill0267,1378,FPOP,5910027
90,McGill0267,1378,FPOP,5816014
90,McGill0267,1378,FLOPART,8202706
90,McGill0267,1378,FLOPARTNoLabel,10228147
90,McGill0267,1378,binsegRcpp,796958
90,McGill0267,1378,FPOP,5887313
91,McGill0012,7509,FPOP,44735059
91,McGill0012,7509,binsegRcpp,2627362
91,McGill0012,7509,FLOPART,60351385
91,McGill0012,7509,LOPART,63125650
91,McGill0012,7509,binsegRcpp,4085814
91,McGill0012,7509,FLOPART,60450523
91,McGill0012,7509,FPOP,44607877
91,McGill0012,7509,LOPART,63190020
91,McGill0012,7509,binsegRcpp,3896763
91,McGill0012,7509,FLOPARTNoLabel,60111740
91,McGill0012,7509,FLOPARTNoLabel,55024091
91,McGill0012,7509,LOPART,63139180
91,McGill0012,7509,FLOPARTNoLabel,167367617
91,McGill0012,7509,FLOPART,59609818
91,McGill0012,7509,FPOP,44537972
91,McGill0013,5688,FLOPART,47151763
91,McGill0013,5688,LOPART,40334570
91,McGill0013,5688,LOPART,40292914
91,McGill0013,5688,FLOPARTNoLabel,42486865
91,McGill0013,5688,binsegRcpp,3470240
91,McGill0013,5688,FLOPARTNoLabel,43000759
91,McGill0013,5688,FPOP,33645543
91,McGill0013,5688,FPOP,33626765
91,McGill0013,5688,LOPART,44298737
91,McGill0013,5688,FLOPART,46838769
91,McGill0013,5688,binsegRcpp,1933806
91,McGill0013,5688,binsegRcpp,1938357
91,McGill0013,5688,FLOPARTNoLabel,42061490
91,McGill0013,5688,FPOP,33597737
91,McGill0013,5688,FLOPART,46955865
91,McGill0014,5216,LOPART,34502033
91,McGill0014,5216,FLOPART,37318897
91,McGill0014,5216,FLOPARTNoLabel,36910865
91,McGill0014,5216,FPOP,28800819
91,McGill0014,5216,FLOPARTNoLabel,38401789
91,McGill0014,5216,FLOPART,40905577
91,McGill0014,5216,FLOPARTNoLabel,37068387
91,McGill0014,5216,binsegRcpp,1967016
91,McGill0014,5216,binsegRcpp,1721057
91,McGill0014,5216,binsegRcpp,1707527
91,McGill0014,5216,LOPART,34800759
91,McGill0014,5216,FPOP,28828740
91,McGill0014,5216,FLOPART,37511638
91,McGill0014,5216,LOPART,34809820
91,McGill0014,5216,FPOP,28976586
91,McGill0016,2684,FLOPARTNoLabel,20002342
91,McGill0016,2684,binsegRcpp,1129673
91,McGill0016,2684,LOPART,11042325
91,McGill0016,2684,FLOPARTNoLabel,19817268
91,McGill0016,2684,binsegRcpp,1109419
91,McGill0016,2684,LOPART,11084596
91,McGill0016,2684,FLOPART,19017071
91,McGill0016,2684,FLOPARTNoLabel,20090861
91,McGill0016,2684,binsegRcpp,1121063
91,McGill0016,2684,LOPART,11130229
91,McGill0016,2684,FLOPART,19532482
91,McGill0016,2684,FLOPART,22723348
91,McGill0016,2684,FPOP,14274232
91,McGill0016,2684,FPOP,14352091
91,McGill0016,2684,FPOP,14255495
91,McGill0019,6273,FPOP,34863571
91,McGill0019,6273,binsegRcpp,2192229
91,McGill0019,6273,FLOPART,44283772
91,McGill0019,6273,FLOPART,45643578
91,McGill0019,6273,LOPART,52110221
91,McGill0019,6273,binsegRcpp,2394892
91,McGill0019,6273,LOPART,51605675
91,McGill0019,6273,FLOPARTNoLabel,48360402
91,McGill0019,6273,FPOP,34747623
91,McGill0019,6273,LOPART,51647495
91,McGill0019,6273,FLOPART,44259541
91,McGill0019,6273,FLOPARTNoLabel,44316162
91,McGill0019,6273,FLOPARTNoLabel,49407009
91,McGill0019,6273,FPOP,34731469
91,McGill0019,6273,binsegRcpp,2231753
91,McGill0022,7776,FLOPART,68075211
91,McGill0022,7776,FLOPARTNoLabel,59544177
91,McGill0022,7776,FPOP,48937354
91,McGill0022,7776,FPOP,48693322
91,McGill0022,7776,binsegRcpp,3863922
91,McGill0022,7776,FLOPART,72721741
91,McGill0022,7776,binsegRcpp,2477835
91,McGill0022,7776,FLOPART,67769884
91,McGill0022,7776,LOPART,58895229
91,McGill0022,7776,FPOP,49018247
91,McGill0022,7776,binsegRcpp,2375335
91,McGill0022,7776,LOPART,58881084
91,McGill0022,7776,LOPART,58985921
91,McGill0022,7776,FLOPARTNoLabel,62666942
91,McGill0022,7776,FLOPARTNoLabel,58861076
91,McGill0023,1653,FLOPART,9506834
91,McGill0023,1653,FLOPART,9095932
91,McGill0023,1653,FPOP,7282543
91,McGill0023,1653,binsegRcpp,817540
91,McGill0023,1653,FLOPART,9119179
91,McGill0023,1653,FLOPARTNoLabel,11623500
91,McGill0023,1653,binsegRcpp,787487
91,McGill0023,1653,FLOPARTNoLabel,11806934
91,McGill0023,1653,FPOP,7306569
91,McGill0023,1653,binsegRcpp,809791
91,McGill0023,1653,LOPART,3250480
91,McGill0023,1653,LOPART,3209152
91,McGill0023,1653,FLOPARTNoLabel,11810255
91,McGill0023,1653,FPOP,7297385
91,McGill0023,1653,LOPART,3255113
91,McGill0036,5745,FPOP,33679409
91,McGill0036,5745,binsegRcpp,1950575
91,McGill0036,5745,FLOPARTNoLabel,42328523
91,McGill0036,5745,LOPART,44352447
91,McGill0036,5745,LOPART,44351299
91,McGill0036,5745,FLOPARTNoLabel,42558492
91,McGill0036,5745,binsegRcpp,3366592
91,McGill0036,5745,FPOP,33623198
91,McGill0036,5745,FLOPART,48364010
91,McGill0036,5745,FLOPARTNoLabel,47027656
91,McGill0036,5745,binsegRcpp,1868903
91,McGill0036,5745,FLOPART,47125933
91,McGill0036,5745,FPOP,33595400
91,McGill0036,5745,LOPART,44352857
91,McGill0036,5745,FLOPART,47863851
91,McGill0037,5639,binsegRcpp,1962342
91,McGill0037,5639,FLOPART,37782566
91,McGill0037,5639,FLOPARTNoLabel,39963725
91,McGill0037,5639,LOPART,40425590
91,McGill0037,5639,FLOPART,37933200
91,McGill0037,5639,FPOP,31574182
91,McGill0037,5639,FLOPART,42759556
91,McGill0037,5639,binsegRcpp,1871650
91,McGill0037,5639,FPOP,31605383
91,McGill0037,5639,FLOPARTNoLabel,40172374
91,McGill0037,5639,binsegRcpp,1849756
91,McGill0037,5639,FLOPARTNoLabel,40207634
91,McGill0037,5639,FPOP,31809522
91,McGill0037,5639,LOPART,40862855
91,McGill0037,5639,LOPART,40943420
91,McGill0267,2745,FPOP,13201918
91,McGill0267,2745,FLOPARTNoLabel,19124901
91,McGill0267,2745,FPOP,13030087
91,McGill0267,2745,FLOPART,17111145
91,McGill0267,2745,binsegRcpp,1150993
91,McGill0267,2745,LOPART,10712480
91,McGill0267,2745,LOPART,10790298
91,McGill0267,2745,LOPART,10657212
91,McGill0267,2745,binsegRcpp,1106590
91,McGill0267,2745,binsegRcpp,1080186
91,McGill0267,2745,FLOPART,15896602
91,McGill0267,2745,FLOPARTNoLabel,19443881
91,McGill0267,2745,FPOP,13054810
91,McGill0267,2745,FLOPARTNoLabel,24475852
91,McGill0267,2745,FLOPART,15668642
93,McGill0012,5773,binsegRcpp,1939136
93,McGill0012,5773,LOPART,24380732
93,McGill0012,5773,binsegRcpp,1971075
93,McGill0012,5773,FLOPARTNoLabel,40182378
93,McGill0012,5773,LOPART,24314476
93,McGill0012,5773,LOPART,24235469
93,McGill0012,5773,binsegRcpp,1799080
93,McGill0012,5773,FLOPARTNoLabel,40020059
93,McGill0012,5773,FPOP,30683580
93,McGill0012,5773,FPOP,30697684
93,McGill0012,5773,FLOPART,47774266
93,McGill0012,5773,FLOPART,42063294
93,McGill0012,5773,FLOPARTNoLabel,39838347
93,McGill0012,5773,FPOP,30661686
93,McGill0012,5773,FLOPART,42462060
93,McGill0013,3639,LOPART,11018750
93,McGill0013,3639,binsegRcpp,1247179
93,McGill0013,3639,binsegRcpp,1185638
93,McGill0013,3639,LOPART,10777342
93,McGill0013,3639,FLOPART,31416332
93,McGill0013,3639,FPOP,19736539
93,McGill0013,3639,LOPART,10914651
93,McGill0013,3639,FLOPARTNoLabel,26266445
93,McGill0013,3639,FPOP,19333345
93,McGill0013,3639,binsegRcpp,1294739
93,McGill0013,3639,FLOPART,31403171
93,McGill0013,3639,FLOPARTNoLabel,27236382
93,McGill0013,3639,FLOPARTNoLabel,32015588
93,McGill0013,3639,FPOP,19851667
93,McGill0013,3639,FLOPART,31505097
93,McGill0014,4170,LOPART,11705459
93,McGill0014,4170,FPOP,20322101
93,McGill0014,4170,LOPART,11499844
93,McGill0014,4170,binsegRcpp,3021249
93,McGill0014,4170,FLOPART,24211525
93,McGill0014,4170,FPOP,20388480
93,McGill0014,4170,FLOPART,24221037
93,McGill0014,4170,FLOPARTNoLabel,28030470
93,McGill0014,4170,FPOP,19895701
93,McGill0014,4170,LOPART,11613824
93,McGill0014,4170,FLOPART,29339067
93,McGill0014,4170,FLOPARTNoLabel,27865691
93,McGill0014,4170,binsegRcpp,1495967
93,McGill0014,4170,FLOPARTNoLabel,27763150
93,McGill0014,4170,binsegRcpp,1505110
93,McGill0016,1889,LOPART,4046987
93,McGill0016,1889,binsegRcpp,794498
93,McGill0016,1889,FPOP,9398061
93,McGill0016,1889,FLOPART,12786137
93,McGill0016,1889,FPOP,9260752
93,McGill0016,1889,FLOPARTNoLabel,13966527
93,McGill0016,1889,FPOP,9241236
93,McGill0016,1889,FLOPARTNoLabel,14019745
93,McGill0016,1889,binsegRcpp,806224
93,McGill0016,1889,FLOPARTNoLabel,14189116
93,McGill0016,1889,LOPART,3961871
93,McGill0016,1889,LOPART,3887415
93,McGill0016,1889,FLOPART,13034720
93,McGill0016,1889,FLOPART,13122542
93,McGill0016,1889,binsegRcpp,841279
93,McGill0019,4872,binsegRcpp,1837989
93,McGill0019,4872,FLOPARTNoLabel,32116407
93,McGill0019,4872,FLOPARTNoLabel,31882748
93,McGill0019,4872,FPOP,22709654
93,McGill0019,4872,LOPART,16404838
93,McGill0019,4872,FPOP,23246836
93,McGill0019,4872,LOPART,16313326
93,McGill0019,4872,FLOPART,29787607
93,McGill0019,4872,binsegRcpp,3450150
93,McGill0019,4872,LOPART,16232392
93,McGill0019,4872,FLOPARTNoLabel,35827030
93,McGill0019,4872,FPOP,22646350
93,McGill0019,4872,binsegRcpp,1726059
93,McGill0019,4872,FLOPART,28734973
93,McGill0019,4872,FLOPART,28709184
93,McGill0022,8756,FLOPART,65164006
93,McGill0022,8756,FLOPARTNoLabel,62110080
93,McGill0022,8756,FPOP,49755960
93,McGill0022,8756,LOPART,41519839
93,McGill0022,8756,LOPART,41556042
93,McGill0022,8756,FLOPART,68135645
93,McGill0022,8756,FPOP,49569410
93,McGill0022,8756,FLOPART,65037193
93,McGill0022,8756,FPOP,49661168
93,McGill0022,8756,binsegRcpp,2537285
93,McGill0022,8756,binsegRcpp,2398377
93,McGill0022,8756,LOPART,41534066
93,McGill0022,8756,FLOPARTNoLabel,65660639
93,McGill0022,8756,binsegRcpp,2580827
93,McGill0022,8756,FLOPARTNoLabel,62084455
93,McGill0023,3852,FLOPART,18506211
93,McGill0023,3852,FLOPARTNoLabel,23901237
93,McGill0023,3852,FLOPARTNoLabel,24370646
93,McGill0023,3852,FLOPART,18800591
93,McGill0023,3852,FPOP,16157649
93,McGill0023,3852,LOPART,8364615
93,McGill0023,3852,FPOP,16302748
93,McGill0023,3852,LOPART,8299261
93,McGill0023,3852,FPOP,16220174
93,McGill0023,3852,FLOPARTNoLabel,27696443
93,McGill0023,3852,binsegRcpp,1492031
93,McGill0023,3852,binsegRcpp,1442421
93,McGill0023,3852,LOPART,8164289
93,McGill0023,3852,FLOPART,18182516
93,McGill0023,3852,binsegRcpp,1491170
93,McGill0036,3831,FLOPARTNoLabel,27382014
93,McGill0036,3831,FPOP,20002014
93,McGill0036,3831,FPOP,20210991
93,McGill0036,3831,LOPART,13076171
93,McGill0036,3831,FLOPART,31658765
93,McGill0036,3831,binsegRcpp,1384816
93,McGill0036,3831,FPOP,20369948
93,McGill0036,3831,FLOPARTNoLabel,28396928
93,McGill0036,3831,binsegRcpp,1338076
93,McGill0036,3831,LOPART,13070472
93,McGill0036,3831,FLOPART,30342378
93,McGill0036,3831,FLOPARTNoLabel,32128748
93,McGill0036,3831,binsegRcpp,1309704
93,McGill0036,3831,FLOPART,29900234
93,McGill0036,3831,LOPART,13201631
93,McGill0037,4257,FPOP,20796225
93,McGill0037,4257,FLOPARTNoLabel,28472450
93,McGill0037,4257,FLOPART,26276162
93,McGill0037,4257,FLOPART,26747703
93,McGill0037,4257,FPOP,20684951
93,McGill0037,4257,FLOPART,27080828
93,McGill0037,4257,LOPART,17458907
93,McGill0037,4257,binsegRcpp,1491088
93,McGill0037,4257,LOPART,13807242
93,McGill0037,4257,LOPART,13942993
93,McGill0037,4257,binsegRcpp,1446029
93,McGill0037,4257,binsegRcpp,1406177
93,McGill0037,4257,FLOPARTNoLabel,28866788
93,McGill0037,4257,FPOP,20373925
93,McGill0037,4257,FLOPARTNoLabel,28446456
93,McGill0267,3908,FPOP,16794953
93,McGill0267,3908,FLOPART,16822956
93,McGill0267,3908,LOPART,9316430
93,McGill0267,3908,FLOPART,16581999
93,McGill0267,3908,FPOP,16598645
93,McGill0267,3908,FLOPARTNoLabel,24330302
93,McGill0267,3908,binsegRcpp,1533646
93,McGill0267,3908,FPOP,16465805
93,McGill0267,3908,binsegRcpp,1520075
93,McGill0267,3908,FLOPARTNoLabel,24377698
93,McGill0267,3908,binsegRcpp,1510440
93,McGill0267,3908,LOPART,12716519
93,McGill0267,3908,FLOPART,16526731
93,McGill0267,3908,FLOPARTNoLabel,24176429
93,McGill0267,3908,LOPART,9327049
94,McGill0012,10206,FLOPART,69074504
94,McGill0012,10206,binsegRcpp,4029029
94,McGill0012,10206,FLOPARTNoLabel,73991019
94,McGill0012,10206,LOPART,310158850
94,McGill0012,10206,FLOPART,69232805
94,McGill0012,10206,FPOP,52670322
94,McGill0012,10206,FLOPARTNoLabel,70853863
94,McGill0012,10206,FLOPART,68065371
94,McGill0012,10206,LOPART,317474603
94,McGill0012,10206,FPOP,53204839
94,McGill0012,10206,binsegRcpp,4151209
94,McGill0012,10206,LOPART,320638040
94,McGill0012,10206,binsegRcpp,4239933
94,McGill0012,10206,FLOPARTNoLabel,72499562
94,McGill0012,10206,FPOP,53669328
94,McGill0013,6741,FLOPARTNoLabel,45780108
94,McGill0013,6741,FLOPART,49144363
94,McGill0013,6741,LOPART,131280278
94,McGill0013,6741,FLOPART,53754198
94,McGill0013,6741,binsegRcpp,2639088
94,McGill0013,6741,binsegRcpp,2544583
94,McGill0013,6741,FPOP,36326164
94,McGill0013,6741,FLOPARTNoLabel,46566488
94,McGill0013,6741,LOPART,131354693
94,McGill0013,6741,LOPART,131294382
94,McGill0013,6741,FLOPARTNoLabel,46802689
94,McGill0013,6741,FPOP,35957287
94,McGill0013,6741,binsegRcpp,4277243
94,McGill0013,6741,FPOP,35667909
94,McGill0013,6741,FLOPART,54503473
94,McGill0014,7170,FLOPART,45075605
94,McGill0014,7170,FLOPART,45521398
94,McGill0014,7170,binsegRcpp,5046485
94,McGill0014,7170,binsegRcpp,3734690
94,McGill0014,7170,FPOP,33755136
94,McGill0014,7170,FLOPART,50866568
94,McGill0014,7170,binsegRcpp,3178730
94,McGill0014,7170,FLOPARTNoLabel,46012127
94,McGill0014,7170,FLOPARTNoLabel,45783101
94,McGill0014,7170,LOPART,194095066
94,McGill0014,7170,LOPART,194066325
94,McGill0014,7170,LOPART,194495718
94,McGill0014,7170,FLOPARTNoLabel,51335977
94,McGill0014,7170,FPOP,33768871
94,McGill0014,7170,FPOP,33768789
94,McGill0016,2574,binsegRcpp,1294452
94,McGill0016,2574,FLOPARTNoLabel,17432503
94,McGill0016,2574,FPOP,11700047
94,McGill0016,2574,binsegRcpp,1144761
94,McGill0016,2574,FPOP,11647485
94,McGill0016,2574,LOPART,18995628
94,McGill0016,2574,FLOPART,16525706
94,McGill0016,2574,FLOPARTNoLabel,17542096
94,McGill0016,2574,LOPART,19003213
94,McGill0016,2574,FLOPART,16692125
94,McGill0016,2574,FPOP,11817922
94,McGill0016,2574,FLOPARTNoLabel,17823028
94,McGill0016,2574,FLOPART,20306275
94,McGill0016,2574,binsegRcpp,1224465
94,McGill0016,2574,LOPART,18988740
94,McGill0019,7201,FPOP,32736573
94,McGill0019,7201,FLOPART,45049570
94,McGill0019,7201,FLOPARTNoLabel,45366213
94,McGill0019,7201,LOPART,169771775
94,McGill0019,7201,FPOP,33440953
94,McGill0019,7201,FPOP,33369326
94,McGill0019,7201,FLOPART,50111102
94,McGill0019,7201,LOPART,170187269
94,McGill0019,7201,FLOPART,45043912
94,McGill0019,7201,binsegRcpp,3137115
94,McGill0019,7201,binsegRcpp,3062290
94,McGill0019,7201,binsegRcpp,3066595
94,McGill0019,7201,FLOPARTNoLabel,45529557
94,McGill0019,7201,FLOPARTNoLabel,48442525
94,McGill0019,7201,LOPART,169216184
94,McGill0022,12308,FLOPARTNoLabel,87557755
94,McGill0022,12308,FLOPART,94870023
94,McGill0022,12308,binsegRcpp,4409263
94,McGill0022,12308,FPOP,68745971
94,McGill0022,12308,binsegRcpp,5857301
